-27.354,-26.775,-5.9301e-05,-8.0033e-05,-4.7575e-05
-27.35,-25.28,-8.0332e-05,-2.5571e-05,-7.3014e-05
-27.346,-23.785,-9.9247e-05,-2.3736e-05,-7.4546e-05
-27.342,-22.291,-0.00012405,-4.4679e-05,-5.9309e-05
-27.338,-20.796,-3.9264e-05,-8.0197e-05,3.9061e-05
-27.334,-19.302,-9.28e-05,1.0575e-05,5.4196e-05
-27.031,-17.81,-0.00017609,-1.8962e-05,-1.3731e-05
-27.026,-16.315,-0.00011519,-3.028e-06,-1.9312e-06
-27.022,-14.82,-0.0001032,-7.0806e-06,-7.6414e-05
-27.018,-13.325,-0.00025529,2.137e-05,-9.8645e-05
-27.014,-11.829,-0.00029659,1.172e-05,-4.0992e-05
-27.01,-10.334,-0.00024256,-3.2585e-05,-0.00022674
-27.006,-8.8391,-0.00019491,-4.7738e-05,-0.00015619
-27.002,-7.3433,-0.00020982,4.1978e-05,-9.8722e-05
-26.999,-5.8479,-0.00023664,-3.669e-06,4.666e-05
-26.996,-4.3519,-0.00029002,1.5355e-05,0.00010457
-26.993,-2.8565,-0.00025003,4.165e-05,2.0226e-05
-26.989,-1.3601,-0.00015991,4.0727e-05,-2.0917e-05
-26.986,0.13575,-0.00013503,2.6525e-05,3.3514e-05
-26.982,1.6315,-0.00022973,-1.1533e-05,-1.6978e-05
-26.978,3.1275,-0.00015643,-0.00010035,-3.4273e-05
-26.974,4.6239,-0.00017453,-6.4512e-05,-0.00011113
-26.97,6.12,-0.00011371,2.8318e-05,-7.1836e-05
-26.966,7.6166,3.7035e-05,-3.7381e-05,-1.3667e-05
-26.962,9.1131,7.9997e-05,-2.8131e-05,3.6044e-05
-26.958,10.61,-5.5571e-06,-4.793e-05,-4.4094e-05
-26.954,12.107,-6.2153e-05,-9.3085e-05,-8.4633e-05
-26.95,13.604,-8.6794e-05,-7.6029e-05,-7.4141e-05
-26.946,15.101,-0.00017853,5.8718e-05,4.4283e-05
-26.943,16.599,-0.00016123,-3.6212e-05,-0.00010068
-26.939,18.096,-4.0968e-05,-0.00017754,-0.00011644
-26.936,19.593,-0.00018847,-2.2718e-05,-0.00030548
-26.932,21.09,-0.00024893,-8.6872e-05,-0.00021436
-26.929,22.588,-8.2668e-05,-0.00010825,-0.00021475
-26.926,24.086,-4.5627e-05,-6.9424e-05,0.00011342
-26.923,25.584,-9.2491e-06,3.1753e-05,0.00030376
-26.92,27.081,-6.6762e-05,-7.762e-05,0.00016028
-25.556,-26.798,-0.00012032,1.6586e-06,-8.7162e-05
-25.552,-25.302,-9.6245e-05,-2.7977e-05,8.5154e-05
-25.548,-23.806,-6.4914e-05,-6.9109e-05,-5.2062e-07
-25.544,-22.311,-3.2917e-05,1.621e-05,1.8355e-05
-25.541,-20.815,-4.1286e-05,-8.5709e-06,3.8247e-05
-25.537,-19.32,-5.8853e-05,-9.7355e-05,-4.0012e-06
-25.232,-17.827,-3.1935e-05,-1.3469e-05,5.2516e-05
-25.228,-16.332,-8.1738e-05,-2.5537e-05,-2.0814e-05
-25.224,-14.836,-0.00010317,-1.7194e-05,1.9943e-05
-25.221,-13.34,-7.0371e-05,-4.8093e-05,-4.7686e-05
-25.216,-11.844,-0.00010135,-5.0692e-05,-6.0476e-05
-25.212,-10.348,-0.00010745,9.3436e-06,-4.7039e-05
-25.208,-8.8521,-7.9214e-05,4.78e-05,1.6612e-05
-25.204,-7.3558,-4.3858e-05,5.7539e-05,2.4277e-05
-25.2,-5.8595,-3.7629e-05,3.5571e-05,-1.2873e-05
-25.196,-4.3632,-4.9966e-05,4.1167e-05,4.3068e-06
-25.193,-2.8665,-7.729e-05,2.9446e-05,0.00010534
-25.189,-1.3698,-7.8717e-05,-3.4698e-05,3.6088e-05
-25.186,0.12717,-8.1182e-05,-2.8874e-05,-9.0127e-05
-25.183,1.6241,-5.59e-05,-3.607e-05,-9.0694e-05
-25.179,3.1207,-6.0698e-05,-1.3853e-05,-4.6172e-05
-25.175,4.6177,-7.5607e-05,-3.3828e-05,-3.6654e-05
-25.171,6.1149,-7.3328e-05,-6.7238e-06,-3.2317e-05
-25.167,7.6122,-0.00018619,-4.5384e-05,-3.2953e-05
-25.163,9.1094,-0.00018234,-0.00012876,-3.068e-05
-25.159,10.607,-0.00012076,-2.0569e-05,-0.00010152
-25.155,12.104,-0.00011887,-1.8354e-05,-8.0049e-05
-25.151,13.602,-0.00012297,-9.7176e-05,-8.6023e-06
-25.147,15.1,-0.00010315,-7.1695e-05,-0.00012909
-25.143,16.598,-0.00013798,-6.8088e-05,-0.00017209
-25.139,18.097,-0.00012426,-7.673e-05,-8.4086e-05
-25.136,19.595,-0.00013426,-4.7491e-05,-3.2627e-05
-25.132,21.093,-7.3024e-05,-4.3955e-05,-7.6542e-05
-25.129,22.591,-5.0774e-05,-2.8093e-05,2.7746e-05
-25.125,24.09,-7.2865e-05,1.1534e-06,5.7184e-05
-25.122,25.589,-9.6986e-05,-0.00010289,-0.00010998
-25.119,27.087,-6.4824e-06,8.0336e-06,-0.00042326
-23.755,-26.821,1.5436e-05,-9.3293e-05,-5.6311e-05
-23.752,-25.324,-4.0799e-05,-8.1481e-06,7.1116e-05
-23.748,-23.828,-2.9228e-05,-7.7842e-05,2.0542e-05
-23.744,-22.331,-7.2945e-05,-8.2595e-06,2.5813e-05
-23.741,-20.835,-9.878e-05,2.7957e-05,3.509e-05
-23.737,-19.339,-6.9956e-05,-7.9014e-05,5.6709e-05
-23.433,-17.845,-8.7871e-05,-4.3841e-05,7.4413e-05
-23.429,-16.348,-8.5005e-05,-7.5174e-05,-7.2174e-05
-23.425,-14.852,-0.00010082,-1.287e-05,-5.8807e-05
-23.421,-13.355,-9.9321e-05,-1.8404e-05,-3.3555e-05
-23.417,-11.858,-0.00011542,-2.0972e-05,-3.1367e-05
-23.412,-10.362,-0.00010667,-3.4379e-05,8.9026e-05
-23.408,-8.8648,-5.0544e-05,4.2151e-05,3.104e-05
-23.404,-7.368,-9.6092e-05,2.4973e-05,-1.2423e-06
-23.399,-5.871,-7.2818e-05,7.4302e-05,-7.167e-05
-23.395,-4.3735,-2.9785e-05,2.6072e-05,-7.8165e-05
-23.392,-2.8764,-6.911e-05,8.5039e-06,-5.971e-05
-23.388,-1.379,-0.00010598,-4.2266e-05,2.1753e-06
-23.384,0.11846,-0.00010491,-3.4486e-05,4.3264e-05
-23.381,1.6164,-7.4846e-05,-3.2432e-05,6.1794e-05
-23.378,3.1136,-5.6378e-05,-2.4976e-05,-2.9051e-06
-23.375,4.6118,-5.6338e-05,-2.3404e-05,-2.4299e-05
-23.37,6.1092,-9.8014e-05,-4.5736e-05,-0.00015405
-23.366,7.6075,-7.1196e-05,-3.7646e-05,-0.00012616
-23.362,9.1054,-8.9035e-05,-6.8519e-05,7.34e-06
-23.358,10.604,-0.00013455,-1.7288e-05,6.2826e-05
-23.354,12.102,-0.00010266,-6.9041e-05,-5.0854e-05
-23.35,13.6,-9.9252e-05,-9.4215e-05,1.6723e-05
-23.346,15.099,-0.00012788,-7.9532e-05,-4.9854e-05
-23.342,16.598,-0.00010573,-6.428e-05,1.4745e-05
-23.338,18.097,-2.3611e-05,1.0833e-05,7.2002e-05
-23.334,19.596,-2.6035e-05,-5.6636e-05,-1.7439e-06
-23.33,21.095,-9.755e-05,-7.7981e-05,6.5766e-05
-23.327,22.595,-8.8928e-05,-3.3593e-06,-2.5908e-05
-23.323,24.094,-0.00012728,-9.5007e-05,-4.6334e-05
-23.32,25.593,-0.00015354,-0.00016313,3.7095e-05
-23.317,27.093,-0.00015275,8.0363e-05,-2.6729e-05
-21.953,-26.845,-1.8773e-05,-0.00021288,-0.00011341
-21.949,-25.347,-6.0122e-05,-5.3842e-05,5.7835e-05
-21.946,-23.85,-6.2619e-05,-4.22e-05,3.7723e-05
-21.942,-22.353,-5.6968e-05,-5.9253e-06,-3.5864e-05
-21.938,-20.855,-7.9712e-05,-4.2862e-05,-5.2801e-08
-21.935,-19.357,-6.0981e-05,-2.5293e-05,2.337e-05
-21.63,-17.863,-7.7744e-05,-5.7195e-05,-2.0707e-05
-21.627,-16.366,-7.5413e-05,-9.7845e-05,-2.843e-05
-21.623,-14.868,-7.0899e-05,-4.4855e-05,-3.6859e-05
-21.619,-13.37,-9.3111e-05,2.5966e-05,-2.9478e-05
-21.615,-11.873,-5.4226e-05,2.9159e-05,-7.6425e-05
-21.611,-10.375,-6.3215e-05,-3.1576e-05,7.2891e-05
-21.607,-8.8778,-0.00011965,-3.6859e-06,1.22e-05
-21.602,-7.3799,-9.5753e-05,1.0435e-05,1.0498e-05
-21.598,-5.8824,-8.2625e-05,5.6999e-05,4.7098e-05
-21.594,-4.384,-6.0969e-05,1.3415e-05,-3.5308e-05
-21.59,-2.8863,-5.621e-05,-1.3509e-05,-5.7999e-05
-21.586,-1.3883,-6.2141e-05,3.9687e-05,-1.0617e-05
-21.582,0.10993,-0.0001162,-1.677e-05,-2.8573e-05
-21.578,1.6084,-0.00015607,-4.5168e-05,-5.4645e-06
-21.575,3.1068,-0.00017562,-1.7787e-05,-8.6457e-06
-21.571,4.6053,-0.00013869,-5.6295e-05,-6.7603e-05
-21.567,6.104,-0.00012697,-9.7849e-05,-0.00011585
-21.563,7.603,-8.9246e-05,-3.1699e-05,-4.266e-05
-21.559,9.1016,-8.7191e-05,-5.8784e-06,-9.1623e-05
-21.555,10.601,-0.00010259,-1.2865e-05,-5.7322e-05
-21.551,12.1,-0.00012176,-8.0384e-05,-1.9564e-05
-21.547,13.6,-0.00010072,-6.6182e-05,-2.2299e-05
-21.543,15.099,-9.6182e-05,-0.00010922,-9.645e-05
-21.539,16.598,-6.3717e-05,-3.7463e-05,2.4689e-05
-21.535,18.097,-6.9222e-05,2.0168e-06,7.3509e-05
-21.531,19.597,-5.5414e-05,1.2008e-05,-0.00014902
-21.527,21.098,-4.4262e-05,-9.4238e-05,2.656e-05
-21.523,22.598,-5.1353e-05,-0.00011769,-1.1419e-05
-21.519,24.098,-6.7882e-05,-2.3093e-05,-7.2484e-05
-21.515,25.599,-7.844e-05,-8.8868e-05,4.2012e-05
-21.512,27.099,-0.00010503,0.00015999,-9.1296e-05
-20.149,-26.868,-8.0553e-05,-8.4313e-05,-3.4328e-05
-20.145,-25.37,-1.6757e-05,-7.4795e-05,8.9474e-05
-20.14,-23.871,-5.307e-05,-3.0588e-05,9.0481e-05
-20.137,-22.374,-4.7838e-05,-4.0066e-05,3.3002e-05
-20.134,-20.875,-9.8963e-06,-3.899e-06,7.5804e-05
-20.13,-19.377,-4.4134e-05,-6.9258e-05,4.9646e-05
-19.825,-17.882,-6.6331e-05,-9.9336e-05,-6.7861e-05
-19.822,-16.383,-0.00010503,-4.6398e-05,-5.3237e-05
-19.818,-14.885,-8.197e-05,-4.8237e-05,9.6451e-06
-19.815,-13.386,-7.4862e-05,3.5524e-05,4.1784e-05
-19.811,-11.889,-4.4609e-05,2.5459e-06,2.7917e-05
-19.808,-10.389,-4.5195e-05,-3.3749e-05,-4.8978e-05
-19.803,-8.8911,-7.917e-05,8.0202e-06,4.6431e-05
-19.799,-7.3924,-7.8673e-05,3.637e-05,3.84e-05
-19.795,-5.8937,-0.00011175,2.6735e-05,4.1697e-05
-19.79,-4.3953,-0.0001042,3.0409e-05,-9.8012e-06
-19.786,-2.8966,-5.1737e-05,-3.3747e-05,4.4445e-05
-19.782,-1.3971,-6.5153e-05,4.2308e-05,-2.0844e-05
-19.777,0.10168,-5.5322e-05,-4.8193e-06,1.4226e-05
-19.773,1.6007,-2.7762e-05,-5.3305e-05,4.381e-05
-19.769,3.0996,-5.1897e-05,-6.6273e-05,2.3406e-05
-19.765,4.5994,-8.6966e-05,-4.7807e-05,-1.1638e-05
-19.762,6.0984,-7.8647e-05,-7.668e-05,-2.9238e-05
-19.759,7.5979,-7.0999e-05,-5.1016e-05,5.7536e-05
-19.755,9.0972,2.6473e-06,-8.304e-05,-2.4898e-05
-19.75,10.598,-3.7224e-05,1.6521e-05,-0.00017729
-19.744,12.1,-0.00011685,-4.2462e-05,-5.4153e-05
-19.742,13.598,-0.00013763,-8.8736e-05,9.9027e-06
-19.738,15.098,-8.5321e-05,-8.6524e-05,-1.3086e-05
-19.733,16.598,-8.1289e-05,-3.3636e-05,1.9741e-05
-19.729,18.099,-7.3866e-05,-3.3674e-05,0.00010082
-19.726,19.599,-2.296e-05,-2.2085e-05,-0.00011562
-19.721,21.1,-7.7529e-05,-3.8748e-05,-0.00013498
-19.717,22.601,-0.00011311,-7.8661e-05,-4.2365e-05
-19.713,24.102,-7.7626e-05,-5.5119e-05,-1.2171e-07
-19.71,25.603,-6.5476e-05,-3.1345e-05,-1.5429e-05
-19.706,27.105,-0.00010701,-6.6244e-05,-0.00020956
-18.342,-26.892,-1.4913e-05,-4.7771e-05,-1.8015e-05
-18.339,-25.392,-4.9272e-05,-3.33e-05,7.777e-05
-18.335,-23.894,-0.00010155,-5.6261e-05,1.822e-05
-18.331,-22.395,-5.5791e-05,-8.4981e-05,2.9237e-05
-18.327,-20.895,-3.9197e-05,-7.6376e-05,-2.5389e-05
-18.324,-19.396,-4.6742e-05,-6.9263e-05,-7.5073e-05
-18.019,-17.901,-7.66e-05,-7.2367e-05,-5.3069e-05
-18.015,-16.401,-6.4631e-05,-5.7912e-05,-1.7678e-05
-18.012,-14.902,-0.00010349,-1.6914e-05,-4.3548e-05
-18.008,-13.403,-0.00010461,4.7866e-05,7.5669e-06
-18.004,-11.903,-6.1884e-05,-7.63e-06,3.1427e-05
-18.001,-10.404,-5.2423e-05,-3.2072e-05,-4.9252e-05
-17.997,-8.9041,-5.4749e-05,1.3564e-06,2.4888e-05
-17.993,-7.4045,-8.5159e-05,2.2321e-06,-2.5831e-05
-17.989,-5.9053,-9.0792e-05,3.6771e-05,3.4958e-05
-17.985,-4.4058,-8.3191e-05,5.377e-05,6.6105e-05
-17.981,-2.9063,-9.0395e-05,-2.2265e-05,5.059e-06
-17.976,-1.4065,-7.0632e-05,1.18e-06,-6.7093e-05
-17.972,0.093049,-5.8289e-05,-1.5914e-05,-7.5388e-05
-17.968,1.5931,-0.00012747,-4.5146e-05,-0.00013854
-17.964,3.0926,-0.00016972,-6.7975e-05,-9.9466e-05
-17.959,4.5929,-0.00011311,-5.0107e-05,-5.7769e-05
-17.955,6.0933,-6.6369e-05,-4.5962e-05,-0.00010883
-17.951,7.5937,-5.3429e-05,-6.5549e-05,-4.4149e-06
-17.947,9.094,-6.473e-05,-8.2354e-05,-1.8385e-05
-17.944,10.595,-5.5567e-05,-3.4851e-05,-0.00012265
-17.94,12.095,-2.8432e-05,-3.0893e-05,-0.00011679
-17.936,13.596,-4.6724e-05,-3.5363e-05,-3.3272e-06
-17.931,15.097,-6.5848e-05,-6.943e-05,-7.8246e-07
-17.927,16.598,-9.6014e-05,-5.1199e-05,4.669e-05
-17.922,18.1,-0.00014624,-1.0064e-05,0.00014739
-17.918,19.601,-0.00016239,-6.7838e-05,9.8312e-06
-17.914,21.103,-8.362e-05,-9.4581e-05,-5.9385e-05
-17.91,22.605,-8.7125e-05,-1.7461e-05,-3.5436e-05
-17.906,24.107,-9.999e-05,-2.4021e-05,8.7872e-06
-17.902,25.608,-8.9011e-05,-6.9436e-05,2.6803e-05
-17.898,27.11,-8.9111e-05,-8.0821e-05,-0.00027207
-16.533,-26.916,-4.1455e-05,-5.5138e-05,-1.0726e-05
-16.529,-25.416,-5.4158e-05,-5.9449e-05,-4.3113e-05
-16.526,-23.916,-4.6508e-05,-0.00013848,5.7201e-07
-16.523,-22.416,-2.0894e-05,-7.6444e-05,5.7389e-05
-16.52,-20.915,-7.0441e-05,-5.8502e-05,1.451e-05
-16.516,-19.415,-0.00010446,-3.7836e-05,3.6766e-05
-16.211,-17.919,-0.00010179,-6.5594e-05,-1.8191e-05
-16.207,-16.418,-9.5537e-05,-6.1688e-05,-1.2318e-05
-16.203,-14.919,-6.0786e-05,-4.1824e-05,1.8398e-05
-16.2,-13.418,-2.0332e-05,3.0544e-05,7.6121e-05
-16.196,-11.918,-7.1886e-05,-2.1577e-05,1.3731e-05
-16.192,-10.418,-0.00011778,-3.4764e-06,-8.1438e-05
-16.188,-8.9179,-0.00013625,-2.2564e-05,-1.1669e-05
-16.184,-7.4177,-8.0162e-05,4.1825e-05,1.66e-05
-16.181,-5.9172,-5.8137e-05,6.1628e-05,7.5096e-05
-16.178,-4.417,-9.2506e-05,-1.2609e-05,-8.2862e-06
-16.174,-2.9165,-0.00010979,-7.5803e-05,-4.782e-06
-16.169,-1.4158,-8.2822e-05,3.8443e-05,-1.2347e-05
-16.165,0.084475,-9.1115e-05,-3.1037e-05,-3.2634e-05
-16.16,1.5854,-0.00010637,-7.9198e-05,-0.00014819
-16.156,3.0858,-0.00010247,-4.763e-05,-4.2955e-05
-16.151,4.5872,-0.00010777,-3.5419e-05,9.2255e-05
-16.146,6.0878,-8.5321e-05,-7.2307e-05,-2.1599e-05
-16.142,7.5889,-0.00010722,-5.7421e-05,2.4716e-05
-16.138,9.09,-0.00013015,-1.1273e-05,2.3998e-05
-16.135,10.592,-8.9111e-05,-4.2502e-05,-5.0052e-05
-16.13,12.093,-4.6478e-05,-5.7399e-05,1.4195e-05
-16.127,13.595,-2.9505e-05,-7.6274e-05,-1.609e-05
-16.123,15.097,-2.7913e-05,-4.8448e-05,-9.2271e-05
-16.118,16.599,-6.4479e-06,-2.5928e-05,-7.9812e-05
-16.113,18.101,-5.2054e-05,-2.8291e-05,-1.7593e-05
-16.109,19.603,-4.5484e-05,-4.7473e-05,-6.6278e-05
-16.105,21.105,-3.3285e-05,-9.6314e-05,-0.00010236
-16.101,22.608,-9.2266e-06,-5.6855e-05,-5.2765e-05
-16.096,24.111,-1.4406e-06,-2.0127e-05,-0.00010941
-16.092,25.614,-7.6264e-05,-0.00010437,-0.00012516
-16.088,27.116,-1.3692e-05,-7.4196e-05,-0.00020138
-14.723,-26.939,-6.3606e-05,-8.4652e-05,-6.0021e-05
-14.72,-25.438,-5.6664e-05,-3.5052e-05,-5.565e-05
-14.716,-23.937,-3.808e-05,-9.5022e-05,3.8588e-05
-14.713,-22.436,-5.8939e-05,-6.3539e-05,9.7744e-05
-14.709,-20.935,-7.2788e-05,-3.2304e-05,-2.2854e-05
-14.706,-19.435,-6.028e-05,-9.3815e-05,-3.5281e-05
-14.401,-17.937,-6.617e-05,-8.4284e-05,-0.00012376
-14.397,-16.436,-7.3605e-05,-3.4786e-05,-1.5242e-05
-14.394,-14.935,-4.686e-05,-3.1868e-05,5.0394e-05
-14.389,-13.434,-4.6377e-05,-1.2729e-06,2.3737e-05
-14.386,-11.934,-7.0701e-05,-2.0851e-05,-6.4966e-05
-14.382,-10.432,-6.9889e-05,-5.3884e-06,-6.4564e-05
-14.378,-8.9313,-3.1673e-05,-1.5216e-05,6.9956e-05
-14.374,-7.4301,-2.0667e-05,7.5073e-05,5.0322e-05
-14.37,-5.9288,-5.9269e-05,9.7427e-06,-3.377e-05
-14.367,-4.4276,-5.7921e-05,-2.6031e-05,-1.8178e-05
-14.364,-2.9265,-6.3794e-05,-4.4283e-05,3.7391e-05
-14.36,-1.4255,-0.0001004,-1.9705e-06,-9.8535e-06
-14.355,0.075934,-0.00010851,-3.2749e-05,-0.00011529
-14.351,1.5776,-7.03e-05,-5.8617e-05,-4.3291e-05
-14.347,3.0786,5.5576e-06,-4.8781e-05,1.5465e-05
-14.342,4.5805,-1.9792e-06,-2.7293e-05,-3.0675e-05
-14.337,6.0824,-6.6498e-05,-7.2816e-05,-3.6263e-05
-14.332,7.5845,-7.5237e-05,-4.8636e-05,-1.436e-05
-14.328,9.0864,-0.00010398,-1.3445e-05,-1.375e-05
-14.324,10.588,-0.00010657,-2.5317e-05,-3.462e-05
-14.319,12.091,-8.3452e-05,-0.0001018,-2.3412e-05
-14.316,13.593,-6.7752e-05,-0.00010287,-1.7526e-05
-14.312,15.096,-6.4809e-05,-4.407e-05,3.8316e-05
-14.308,16.598,-5.4497e-05,-7.6229e-06,-3.7043e-05
-14.303,18.102,-4.5583e-05,-4.5146e-05,5.9492e-05
-14.299,19.604,-3.1513e-05,-8.75e-05,2.0417e-05
-14.294,21.108,-8.5586e-05,-7.5919e-05,-0.00012471
-14.289,22.611,-0.00015132,-4.5694e-06,-9.2845e-06
-14.285,24.115,-0.00014925,-6.2559e-05,-3.1322e-05
-14.281,25.618,-8.8538e-05,-0.00010589,1.4523e-05
-14.277,27.122,-6.7797e-05,1.9935e-06,-3.0597e-05
-12.913,-26.961,-5.9299e-05,-0.00014524,0.00011791
-12.909,-25.46,-2.1827e-05,-5.4961e-05,-1.3967e-05
-12.906,-23.958,-2.6964e-05,-7.5661e-05,-9.7932e-07
-12.902,-22.457,-6.1803e-05,-3.5574e-05,-3.2275e-06
-12.898,-20.956,-7.7277e-05,-8.7372e-05,-6.7189e-05
-12.894,-19.454,-8.316e-05,-0.00012879,-3.5363e-05
-12.587,-17.956,-5.2438e-05,-8.7468e-05,-4.037e-05
-12.584,-16.454,-5.4009e-05,3.106e-05,-1.7263e-05
-12.581,-14.952,-9.0721e-05,-3.6976e-05,3.4425e-05
-12.578,-13.45,-0.00014863,-1.9955e-05,3.6931e-05
-12.574,-11.948,-0.00010509,-2.5212e-05,-2.8704e-05
-12.57,-10.447,-5.3055e-05,1.936e-05,-7.3165e-05
-12.566,-8.9446,-6.2041e-05,1.2603e-07,6.3859e-05
-12.562,-7.4431,-9.4881e-05,9.8999e-06,4.8541e-05
-12.558,-5.941,-8.2771e-05,5.4816e-05,-9.8663e-06
-12.555,-4.4389,-6.5665e-05,-1.5131e-05,4.4824e-05
-12.551,-2.9369,-8.4378e-05,-5.3004e-05,-2.1697e-05
-12.547,-1.4348,-9.0856e-05,-5.2898e-05,1.5399e-05
-12.543,0.067169,-3.422e-05,1.0796e-05,1.0156e-05
-12.54,1.5693,-3.1043e-05,-8.4941e-06,-3.6387e-06
-12.535,3.0718,-9.9022e-05,-0.00014464,4.9288e-05
-12.53,4.5744,-9.1376e-05,-6.2391e-05,-2.6355e-05
-12.525,6.0771,-5.9498e-05,-3.5131e-05,-0.00010108
-12.521,7.5797,-5.8802e-05,-2.938e-05,-6.8532e-05
-12.516,9.0825,-5.7026e-05,-2.6782e-05,-9.6083e-06
-12.511,10.586,-3.5776e-05,-5.6979e-05,-2.8814e-05
-12.507,12.089,-4.5114e-06,-9.9869e-05,1.409e-05
-12.502,13.592,-6.7002e-06,-4.3152e-05,-2.7419e-05
-12.498,15.095,-4.0516e-05,-7.8094e-05,-1.607e-05
-12.495,16.599,-2.22e-05,-1.4812e-05,-2.2764e-05
-12.491,18.102,-2.8187e-05,-2.7039e-05,-4.8575e-05
-12.486,19.606,-0.00013102,-6.4082e-05,-6.1094e-05
-12.481,21.109,-0.00011646,-0.00010654,-0.00010284
-12.476,22.614,-3.8403e-05,-3.7145e-05,-4.3285e-05
-12.472,24.119,-2.0275e-05,-4.0684e-05,-8.602e-05
-12.468,25.623,-1.7983e-05,-0.00011216,-1.9432e-05
-12.463,27.128,-8.6659e-06,5.5038e-05,-0.0001716
-11.103,-26.982,-2.772e-05,-0.00016423,6.4323e-07
-11.098,-25.481,-6.0241e-05,-9.3809e-05,7.2359e-06
-11.094,-23.979,-4.938e-05,-7.0456e-05,-2.2485e-05
-11.09,-22.477,-8.09e-05,-6.5163e-05,-3.2731e-05
-11.085,-20.975,-3.5726e-05,-5.6702e-05,-7.308e-05
-11.081,-19.473,-3.7917e-05,-6.394e-05,1.2435e-06
-10.775,-17.974,-6.7748e-05,-8.4297e-05,9.4296e-06
-10.77,-16.472,-1.8817e-05,-2.6949e-05,3.901e-05
-10.766,-14.969,1.3579e-05,-2.2755e-05,-7.5093e-05
-10.763,-13.467,-3.4977e-05,-4.8395e-05,-3.6193e-05
-10.761,-11.963,-4.7665e-05,-4.2027e-05,6.2231e-05
-10.757,-10.461,-3.5439e-05,5.2264e-05,-1.1414e-05
-10.752,-8.9582,-1.3363e-05,2.7008e-05,3.7758e-05
-10.748,-7.4557,-4.5664e-06,-3.4346e-05,-7.3686e-06
-10.744,-5.9525,-1.2468e-05,4.7234e-05,-1.0699e-05
-10.741,-4.45,-5.3764e-05,-2.3351e-05,-5.4914e-05
-10.737,-2.9474,-5.0322e-05,-5.1592e-05,-5.1008e-05
-10.733,-1.4441,-3.1775e-05,-4.9797e-05,-1.3439e-05
-10.729,0.05899,-9.6688e-05,9.5113e-06,-2.6811e-05
-10.725,1.5617,-9.6272e-05,-6.071e-05,-0.00015733
-10.721,3.0649,-5.2111e-05,-0.00011849,-0.00012027
-10.717,4.5681,-5.8985e-05,-2.5054e-05,3.0414e-05
-10.712,6.0714,-3.568e-05,-5.5817e-05,5.8342e-05
-10.708,7.5751,5.9534e-06,-5.3009e-05,4.6258e-05
-10.703,9.0786,3.3655e-05,-7.9137e-07,1.8592e-06
-10.698,10.582,1.5363e-05,-5.6682e-05,-3.5265e-05
-10.693,12.087,-4.6625e-05,-0.00010795,2.0815e-05
-10.689,13.59,-7.0344e-05,-5.3754e-05,2.2472e-05
-10.683,15.095,-4.7978e-05,-5.1613e-05,4.4555e-05
-10.679,16.599,-4.7345e-05,-5.7241e-05,4.4626e-05
-10.676,18.103,-3.9988e-05,-5.1674e-05,-5.1403e-05
-10.671,19.608,7.0115e-06,-9.7086e-05,-0.00011637
-10.666,21.113,-1.9546e-05,-4.8184e-05,-0.00015447
